,Date,Symbol,Open,High,Low,Close,Volume,Close_Prediction
4604,29-06-2018,WIPRO,259.0,262.5,255.0,261.5,3619783,305.08783
4605,02-07-2018,WIPRO,260.7,262.25,258.1,260.6,3770856,307.58017
4606,03-07-2018,WIPRO,261.45,262.8,258.55,261.9,3934114,308.4577
4607,04-07-2018,WIPRO,262.05,262.55,258.1,261.95,3834319,308.8307
4608,05-07-2018,WIPRO,262.5,264.8,260.15,264.1,4677308,309.24643
4609,06-07-2018,WIPRO,263.0,264.4,261.5,262.8,2842723,310.3264
4610,09-07-2018,WIPRO,263.3,265.25,262.15,264.95,2187251,310.3293
4611,10-07-2018,WIPRO,266.0,272.3,263.7,270.6,4965837,311.00333
4612,11-07-2018,WIPRO,272.95,274.8,269.4,272.1,3958697,314.45212
4613,12-07-2018,WIPRO,272.45,281.5,269.85,279.45,4462606,316.8994
4614,13-07-2018,WIPRO,279.8,289.8,278.25,280.85,7734425,321.00403
4615,16-07-2018,WIPRO,279.25,287.0,278.85,283.1,4703923,323.9202
4616,17-07-2018,WIPRO,283.0,288.95,281.75,283.9,5426840,325.46344
4617,18-07-2018,WIPRO,286.0,287.3,283.65,284.8,2297219,326.54205
4618,19-07-2018,WIPRO,286.0,288.35,281.6,285.8,2787897,327.23236
4619,20-07-2018,WIPRO,287.5,290.6,280.5,283.0,5237399,328.00293
4620,23-07-2018,WIPRO,282.5,282.5,263.35,276.45,8843493,326.91006
4621,24-07-2018,WIPRO,278.2,278.5,269.2,272.95,3459105,322.80295
4622,25-07-2018,WIPRO,275.0,276.7,272.6,274.7,2486066,319.08585
4623,26-07-2018,WIPRO,273.4,275.1,269.65,271.4,4333086,318.8995
4624,27-07-2018,WIPRO,272.0,275.5,272.0,274.5,1811083,317.78802
4625,30-07-2018,WIPRO,273.8,274.0,269.5,273.15,2727347,318.33264
4626,31-07-2018,WIPRO,273.5,277.25,271.2,276.4,2788567,318.59702
4627,01-08-2018,WIPRO,276.0,278.5,273.7,277.35,1582340,319.8047
4628,02-08-2018,WIPRO,277.0,280.8,274.6,279.1,3003757,321.25787
4629,03-08-2018,WIPRO,280.45,280.45,277.1,278.0,1636066,322.41507
4630,06-08-2018,WIPRO,279.0,279.7,275.25,277.05,1702524,322.39633
4631,07-08-2018,WIPRO,275.6,279.5,275.6,277.45,1722163,321.5917
4632,08-08-2018,WIPRO,279.45,279.45,274.4,278.5,1432933,321.5038
4633,09-08-2018,WIPRO,278.1,280.35,275.55,278.7,2395696,322.14682
4634,10-08-2018,WIPRO,279.9,279.9,276.5,278.85,1349318,322.5634
4635,13-08-2018,WIPRO,278.0,284.45,277.5,281.85,2430428,322.69843
4636,14-08-2018,WIPRO,285.0,287.0,281.0,285.05,1965719,324.2367
4637,16-08-2018,WIPRO,285.0,285.0,278.05,279.45,2255730,326.73703
4638,17-08-2018,WIPRO,279.4,281.0,277.45,280.05,2728968,324.9153
4639,20-08-2018,WIPRO,280.8,286.4,280.0,285.05,1609461,323.52203
4640,21-08-2018,WIPRO,284.85,294.5,284.0,288.95,6071109,326.1928
4641,23-08-2018,WIPRO,290.0,293.1,288.4,289.75,2729236,329.64905
4642,24-08-2018,WIPRO,288.7,294.85,286.9,292.15,4225138,331.22864
4643,27-08-2018,WIPRO,292.0,297.3,291.05,295.85,2554272,332.6687
4644,28-08-2018,WIPRO,296.75,298.0,294.1,295.6,1519200,335.2439
4645,29-08-2018,WIPRO,296.55,297.55,293.1,296.75,1607049,336.24066
4646,30-08-2018,WIPRO,297.5,300.0,294.0,298.95,3400412,336.73972
4647,31-08-2018,WIPRO,300.0,306.5,299.5,301.25,6782746,338.1886
4648,03-09-2018,WIPRO,327.0,327.0,306.3,308.35,25734670,340.00693
4649,04-09-2018,WIPRO,310.45,315.0,309.3,313.35,8185732,344.26147
4650,05-09-2018,WIPRO,314.55,320.0,314.5,318.85,11576807,348.92886
4651,06-09-2018,WIPRO,320.0,322.5,318.0,321.2,10096625,353.21445
4652,07-09-2018,WIPRO,321.9,328.25,319.1,324.7,8602776,356.07303
4653,10-09-2018,WIPRO,324.4,328.0,323.2,325.0,6362612,358.55182
4654,11-09-2018,WIPRO,326.95,328.0,323.15,323.95,4766569,359.77124
4655,12-09-2018,WIPRO,325.05,330.5,325.05,328.75,6264065,359.3339
4656,14-09-2018,WIPRO,328.75,333.0,324.2,330.2,4276779,361.43204
4657,17-09-2018,WIPRO,332.25,336.0,328.1,329.9,4632353,363.62976
4658,18-09-2018,WIPRO,329.4,333.55,325.0,332.55,2718255,363.92163
4659,19-09-2018,WIPRO,333.4,333.55,327.05,332.7,2924075,365.1671
4660,21-09-2018,WIPRO,331.9,337.9,328.0,335.2,6637721,366.0532
4661,24-09-2018,WIPRO,330.25,338.0,330.25,332.7,3740868,367.3615
4662,25-09-2018,WIPRO,333.0,334.9,326.25,328.3,3389131,366.8637
4663,26-09-2018,WIPRO,328.2,328.95,316.4,319.25,7864825,363.87854
4664,27-09-2018,WIPRO,321.9,323.65,316.7,318.95,17997289,357.97406
4665,28-09-2018,WIPRO,319.0,326.65,315.4,324.0,6912444,355.06302
4666,01-10-2018,WIPRO,324.0,332.45,323.0,330.15,4079726,357.51282
4667,03-10-2018,WIPRO,329.35,330.0,322.5,327.5,3581472,362.15314
4668,04-10-2018,WIPRO,325.1,330.4,321.6,325.65,4611187,362.6958
4669,05-10-2018,WIPRO,324.8,327.95,321.2,325.3,3351631,360.95374
4670,08-10-2018,WIPRO,321.4,323.4,312.7,317.5,3549522,360.21243
4671,09-10-2018,WIPRO,317.0,322.8,311.7,321.65,3724535,356.1782
4672,10-10-2018,WIPRO,320.4,320.75,310.15,315.95,3661605,355.8878
4673,11-10-2018,WIPRO,308.0,315.45,304.85,313.05,2676772,354.28583
4674,12-10-2018,WIPRO,316.15,319.95,309.5,316.3,3360276,351.09186
4675,15-10-2018,WIPRO,317.35,322.05,314.15,319.95,3128553,351.84146
4676,16-10-2018,WIPRO,320.0,320.7,316.1,319.05,3120343,354.6667
4677,17-10-2018,WIPRO,322.7,329.1,316.5,323.15,4740737,355.32675
4678,19-10-2018,WIPRO,323.35,326.1,317.5,323.15,2644369,357.1154
4679,22-10-2018,WIPRO,324.6,327.25,320.0,322.2,1815802,358.36636
4680,23-10-2018,WIPRO,318.9,320.25,305.1,309.1,3816253,357.88803
4681,24-10-2018,WIPRO,309.2,311.65,300.0,308.8,4679957,351.0108
4682,25-10-2018,WIPRO,296.0,323.15,296.0,318.55,14176566,346.87384
4683,26-10-2018,WIPRO,318.8,322.5,316.0,320.6,4427137,351.67743
4684,29-10-2018,WIPRO,319.0,332.2,316.65,329.5,2475139,355.67966
4685,30-10-2018,WIPRO,329.0,334.65,325.65,327.5,3705132,360.78693
4686,31-10-2018,WIPRO,328.2,333.75,322.1,331.2,3004968,362.49722
4687,01-11-2018,WIPRO,332.95,332.95,322.5,329.65,2505700,363.7522
4688,02-11-2018,WIPRO,329.0,331.6,317.05,318.4,3660725,364.10114
4689,05-11-2018,WIPRO,315.1,325.5,314.1,324.1,2554071,357.95798
4690,06-11-2018,WIPRO,324.8,326.85,321.1,324.9,2290933,357.39532
4691,07-11-2018,WIPRO,325.4,327.75,324.55,325.35,142541,359.53772
4692,09-11-2018,WIPRO,328.0,328.0,317.65,324.85,4623479,360.00867
4693,12-11-2018,WIPRO,324.75,326.5,321.8,323.35,2586579,359.89413
4694,13-11-2018,WIPRO,323.5,327.7,321.0,326.15,2288150,358.9859
4695,14-11-2018,WIPRO,325.0,326.1,318.65,324.55,1831417,359.93848
4696,15-11-2018,WIPRO,324.15,330.5,321.65,323.15,3353550,359.9872
4697,16-11-2018,WIPRO,323.5,330.4,323.5,326.2,2728443,358.7936
4698,19-11-2018,WIPRO,325.5,335.4,321.5,332.85,2817505,359.90262
4699,20-11-2018,WIPRO,330.9,330.9,320.1,321.3,2590244,364.18732
4700,21-11-2018,WIPRO,320.0,320.0,313.25,314.15,2603932,360.39517
4701,22-11-2018,WIPRO,315.0,318.8,306.0,307.1,3089809,353.27417
4702,26-11-2018,WIPRO,303.4,319.9,302.65,318.45,6996420,347.55704
4703,27-11-2018,WIPRO,316.85,322.3,311.0,312.05,4296839,351.1094
4704,28-11-2018,WIPRO,313.95,315.55,309.25,310.3,6347516,351.3508
4705,29-11-2018,WIPRO,314.0,316.65,309.6,314.9,2922520,348.52393
4706,30-11-2018,WIPRO,315.05,326.4,313.7,324.65,6371721,350.3007
4707,03-12-2018,WIPRO,325.0,329.5,323.05,328.25,2668224,356.60443
4708,04-12-2018,WIPRO,328.25,341.25,325.7,334.95,5971913,361.3938
4709,05-12-2018,WIPRO,333.0,338.7,328.15,336.45,3849080,365.87402
4710,06-12-2018,WIPRO,333.25,336.45,329.0,331.65,2337100,368.68152
4711,07-12-2018,WIPRO,332.8,336.35,324.45,333.3,3474102,366.71585
4712,10-12-2018,WIPRO,328.3,336.5,325.1,326.6,3198111,366.08084
4713,11-12-2018,WIPRO,325.4,333.8,324.8,328.0,4423215,363.2044
4714,12-12-2018,WIPRO,329.8,332.0,327.95,330.05,2635669,361.8634
4715,13-12-2018,WIPRO,331.0,343.95,329.0,338.65,5148093,363.32492
4716,14-12-2018,WIPRO,339.0,343.0,332.3,333.1,4797032,368.29343
4717,17-12-2018,WIPRO,335.95,341.75,334.4,339.6,3435752,368.12125
4718,18-12-2018,WIPRO,335.25,338.4,332.55,335.05,3699153,369.70715
4719,19-12-2018,WIPRO,335.05,342.25,331.4,340.7,3741754,369.3973
4720,20-12-2018,WIPRO,336.25,340.0,332.35,333.25,2408153,370.86044
4721,21-12-2018,WIPRO,333.2,334.8,320.75,322.1,9828513,368.82437
4722,24-12-2018,WIPRO,322.7,330.5,321.4,326.7,4231888,360.9204
4723,26-12-2018,WIPRO,325.7,327.3,319.35,326.15,2355520,359.83395
4724,27-12-2018,WIPRO,327.8,331.35,324.0,327.45,5072651,360.96143
4725,28-12-2018,WIPRO,326.2,332.9,325.8,330.05,2229453,361.4487
4726,31-12-2018,WIPRO,331.0,333.8,329.05,330.85,2136121,363.15683
4727,01-01-2019,WIPRO,330.75,332.75,325.4,326.65,1513704,364.35507
4728,02-01-2019,WIPRO,328.8,331.3,323.0,325.55,3308303,362.48105
4729,03-01-2019,WIPRO,327.0,327.95,323.05,325.5,3542281,360.64377
4730,04-01-2019,WIPRO,324.5,326.85,319.65,324.45,2405278,360.28268
4731,07-01-2019,WIPRO,326.1,326.75,322.3,324.25,1903604,359.7384
4732,08-01-2019,WIPRO,325.0,327.5,322.6,325.55,2084659,359.31714
4733,09-01-2019,WIPRO,324.55,332.6,324.55,329.0,3927881,359.91098
4734,10-01-2019,WIPRO,330.8,331.05,323.0,325.75,3099392,362.04684
4735,11-01-2019,WIPRO,325.6,329.9,323.5,328.7,1598939,361.46222
4736,14-01-2019,WIPRO,330.05,331.1,311.35,312.55,6913323,361.95667
4737,15-01-2019,WIPRO,319.0,332.3,315.05,329.8,15070795,354.72476
4738,16-01-2019,WIPRO,331.8,339.8,329.05,336.55,9896290,358.48022
4739,17-01-2019,WIPRO,337.0,338.6,331.6,335.4,5289184,367.1561
4740,18-01-2019,WIPRO,336.0,347.5,333.4,346.15,10091966,368.64066
4741,21-01-2019,WIPRO,340.0,344.9,333.2,337.8,15621848,373.72498
4742,22-01-2019,WIPRO,336.8,349.6,336.0,346.5,6681724,372.7938
4743,23-01-2019,WIPRO,348.65,355.8,348.0,351.55,9937426,374.63797
4744,24-01-2019,WIPRO,350.2,353.0,346.5,351.75,4230546,379.8665
4745,25-01-2019,WIPRO,348.25,358.35,348.0,353.45,5236553,381.5189
4746,28-01-2019,WIPRO,354.35,362.7,354.25,355.15,6899957,382.4431
4747,29-01-2019,WIPRO,356.0,360.8,353.05,359.4,4620099,383.8287
4748,30-01-2019,WIPRO,359.0,367.65,358.0,363.25,7408937,386.5107
4749,31-01-2019,WIPRO,366.0,371.4,363.3,369.2,7694071,389.77667
4750,01-02-2019,WIPRO,370.1,372.45,363.5,371.55,3366604,393.9925
4751,04-02-2019,WIPRO,370.0,374.7,368.1,371.25,3143722,397.02548
4752,05-02-2019,WIPRO,370.0,372.2,365.8,368.45,2456401,397.5975
4753,06-02-2019,WIPRO,369.15,374.95,368.75,372.2,2179261,396.077
4754,07-02-2019,WIPRO,372.0,374.5,369.65,373.6,2243431,397.12558
4755,08-02-2019,WIPRO,371.5,374.9,368.7,372.7,1400929,398.99716
4756,11-02-2019,WIPRO,370.9,377.4,369.7,373.05,2972778,398.97
4757,12-02-2019,WIPRO,374.15,376.25,368.35,375.0,2977246,398.87082
4758,13-02-2019,WIPRO,374.8,379.7,373.25,377.45,3297274,399.9742
4759,14-02-2019,WIPRO,376.4,378.4,373.95,375.1,3074852,401.8276
4760,15-02-2019,WIPRO,375.25,377.35,370.15,376.1,3522673,401.3841
4761,18-02-2019,WIPRO,378.8,378.8,370.75,375.6,3480075,401.16898
4762,19-02-2019,WIPRO,372.55,375.4,362.2,363.45,3064358,401.22247
4763,20-02-2019,WIPRO,363.2,374.0,361.2,372.2,4410484,394.8696
4764,21-02-2019,WIPRO,372.8,376.8,370.8,374.55,2573085,395.58322
4765,22-02-2019,WIPRO,375.0,380.0,373.5,378.75,3194664,399.48206
4766,25-02-2019,WIPRO,380.8,386.7,379.25,385.4,4678470,402.35275
4767,26-02-2019,WIPRO,384.5,388.95,381.25,387.65,3802537,407.0516
4768,27-02-2019,WIPRO,380.25,383.85,372.4,374.4,8009017,410.26187
4769,28-02-2019,WIPRO,374.9,376.7,366.6,368.9,9428265,404.17798
4770,01-03-2019,WIPRO,370.9,378.35,365.5,375.7,7036417,397.27814
4771,05-03-2019,WIPRO,374.0,374.65,362.0,363.6,13515990,399.05026
4772,06-03-2019,WIPRO,274.4,285.9,273.1,277.45,21507060,394.97687
4773,07-03-2019,WIPRO,280.0,280.3,267.5,268.85,8100134,347.71948
4774,08-03-2019,WIPRO,261.1,262.25,256.55,257.7,27344869,317.35083
4775,11-03-2019,WIPRO,259.0,260.9,257.45,259.75,7354227,309.23227
4776,12-03-2019,WIPRO,261.0,263.35,260.15,261.35,6290354,306.8945
4777,13-03-2019,WIPRO,262.5,265.6,256.2,257.9,7219723,308.30273
4778,14-03-2019,WIPRO,259.35,259.7,255.0,256.85,4489473,307.07623
4779,15-03-2019,WIPRO,258.0,264.25,257.2,263.45,8720097,305.52002
4780,18-03-2019,WIPRO,264.75,264.75,256.05,257.6,5748614,308.47028
4781,19-03-2019,WIPRO,257.8,258.9,255.1,257.45,5051847,307.55908
4782,20-03-2019,WIPRO,258.4,263.0,258.4,261.55,6114562,305.72662
4783,22-03-2019,WIPRO,262.45,263.75,258.5,260.55,3198029,307.71017
4784,25-03-2019,WIPRO,262.0,262.0,256.0,256.5,3373962,308.44797
4785,26-03-2019,WIPRO,257.1,258.6,253.4,255.0,3850516,306.14316
4786,27-03-2019,WIPRO,255.2,256.4,253.75,254.55,3357731,304.18475
4787,28-03-2019,WIPRO,255.9,257.9,254.1,254.75,7104836,303.51187
4788,29-03-2019,WIPRO,257.1,259.6,254.35,254.8,5241216,303.4756
4789,01-04-2019,WIPRO,256.0,263.9,255.95,261.65,7066566,303.56036
4790,02-04-2019,WIPRO,263.4,263.9,259.2,261.65,3706567,306.96292
4791,03-04-2019,WIPRO,262.4,263.1,258.2,261.65,3769354,309.0227
4792,04-04-2019,WIPRO,261.0,262.25,254.95,259.05,6419198,309.0227
4793,05-04-2019,WIPRO,261.0,263.85,259.5,262.1,3614552,307.73557
4794,08-04-2019,WIPRO,263.7,265.5,260.75,263.7,3637464,308.4635
4795,09-04-2019,WIPRO,263.5,275.0,263.35,273.8,13991384,310.17337
4796,10-04-2019,WIPRO,278.0,281.8,275.0,281.0,18530666,315.66336
4797,11-04-2019,WIPRO,283.5,284.6,280.15,281.3,9441628,322.28824
4798,12-04-2019,WIPRO,282.4,284.7,281.4,283.4,5789054,324.61252
4799,15-04-2019,WIPRO,285.0,289.5,284.15,287.7,7067192,325.74884
4800,16-04-2019,WIPRO,291.35,291.45,278.0,280.9,20367059,328.52652
4801,18-04-2019,WIPRO,289.0,289.55,280.2,284.8,27425578,326.43835
4802,22-04-2019,WIPRO,285.5,289.0,285.1,288.25,8412054,326.32526
4803,23-04-2019,WIPRO,289.7,291.85,286.7,291.1,6177784,329.2243
4804,24-04-2019,WIPRO,292.05,294.3,290.2,293.05,9149069,331.69034
4805,25-04-2019,WIPRO,293.05,295.95,292.85,295.2,10390816,333.52707
4806,26-04-2019,WIPRO,296.4,296.65,293.5,294.8,6196551,335.19193
4807,30-04-2019,WIPRO,295.0,299.45,295.0,298.55,7339917,335.6438
4808,02-05-2019,WIPRO,298.55,298.85,292.65,293.65,4539125,337.397
4809,03-05-2019,WIPRO,293.5,293.7,288.55,290.9,7408308,336.0847
4810,06-05-2019,WIPRO,289.9,293.8,289.2,290.85,4304345,333.226
4811,07-05-2019,WIPRO,292.65,294.95,290.3,293.85,4353844,332.3681
4812,08-05-2019,WIPRO,294.25,294.25,290.05,290.85,3952116,333.8508
4813,09-05-2019,WIPRO,291.8,293.1,290.3,291.05,3748997,333.26166
4814,10-05-2019,WIPRO,291.5,292.4,290.0,290.35,3066672,332.4528
4815,13-05-2019,WIPRO,290.5,293.5,288.25,289.1,4281950,332.16394
4816,14-05-2019,WIPRO,289.0,289.0,283.1,284.6,8370424,331.32816
4817,15-05-2019,WIPRO,285.5,285.95,282.3,283.0,4315622,328.70554
4818,16-05-2019,WIPRO,283.85,287.0,283.85,285.35,3595548,326.5472
4819,17-05-2019,WIPRO,286.5,289.9,285.3,286.4,3356781,327.23428
4820,20-05-2019,WIPRO,289.5,291.5,287.4,290.25,4183461,328.46838
4821,21-05-2019,WIPRO,290.6,291.0,286.0,286.9,2514667,330.70612
4822,22-05-2019,WIPRO,287.0,287.5,281.0,283.1,7650054,330.20038
4823,23-05-2019,WIPRO,285.6,285.9,281.5,282.2,4856284,327.2925
4824,24-05-2019,WIPRO,283.9,284.2,280.0,282.9,4927649,325.6953
4825,27-05-2019,WIPRO,284.0,284.1,280.2,280.5,5450311,325.77188
4826,28-05-2019,WIPRO,281.0,285.75,279.65,282.95,44137428,324.7884
4827,29-05-2019,WIPRO,284.5,288.5,283.5,285.7,5505873,325.28296
4828,30-05-2019,WIPRO,286.0,290.0,285.5,288.0,11575957,327.39355
4829,31-05-2019,WIPRO,288.15,290.0,285.0,286.4,7324481,329.37198
4830,03-06-2019,WIPRO,288.5,292.05,287.25,291.3,5853338,329.27014
4831,04-06-2019,WIPRO,294.0,295.95,290.8,293.75,11081667,331.22998
4832,06-06-2019,WIPRO,294.0,294.6,291.0,291.5,8600880,333.93723
4833,07-06-2019,WIPRO,292.5,295.9,292.0,295.05,6784884,333.5559
4834,10-06-2019,WIPRO,295.75,298.0,295.5,297.1,7481893,334.6472
4835,11-06-2019,WIPRO,297.0,299.5,296.1,297.7,7234084,336.7479
4836,12-06-2019,WIPRO,297.5,298.8,296.85,298.0,6222540,337.66965
4837,13-06-2019,WIPRO,298.0,298.9,297.15,298.4,5002281,338.00168
4838,14-06-2019,WIPRO,298.75,301.6,298.0,298.8,7965803,338.29276
4839,17-06-2019,WIPRO,300.0,300.75,298.85,299.15,6178604,338.6142
4840,18-06-2019,WIPRO,299.5,300.5,296.0,298.0,8401792,338.91064
4841,19-06-2019,WIPRO,299.0,299.2,292.15,294.05,11902961,338.4416
4842,20-06-2019,WIPRO,284.05,287.8,282.4,286.95,9560422,336.11786
4843,21-06-2019,WIPRO,287.0,290.0,284.2,285.85,6477258,331.37558
4844,24-06-2019,WIPRO,285.5,287.6,283.15,283.9,3171739,328.67822
4845,25-06-2019,WIPRO,284.0,286.3,281.85,285.3,2809748,327.3736
4846,26-06-2019,WIPRO,285.15,288.0,284.55,286.15,2331769,327.4815
4847,27-06-2019,WIPRO,287.35,287.8,280.7,282.1,5089200,328.3286
4848,28-06-2019,WIPRO,283.8,283.8,280.0,280.5,3149389,326.5675
4849,01-07-2019,WIPRO,281.6,283.4,280.95,282.0,1735921,324.54663
4850,02-07-2019,WIPRO,282.45,285.0,281.7,284.25,2609369,324.8099
4851,03-07-2019,WIPRO,284.9,285.6,282.05,282.85,1258276,326.38385
4852,04-07-2019,WIPRO,283.0,284.9,282.0,283.85,1628331,326.3667
4853,05-07-2019,WIPRO,284.0,284.55,271.0,271.85,4585463,326.4416
4854,08-07-2019,WIPRO,267.75,271.25,266.05,266.9,3574785,320.7719
4855,09-07-2019,WIPRO,267.5,270.75,264.25,265.5,2620062,314.69525
4856,10-07-2019,WIPRO,264.7,269.5,263.3,266.95,2780563,312.51013
4857,11-07-2019,WIPRO,267.5,270.0,266.1,267.75,2691893,312.80746
4858,12-07-2019,WIPRO,268.0,268.65,258.05,258.95,7595278,313.64087
4859,15-07-2019,WIPRO,260.0,262.0,255.9,259.9,4747449,309.52045
4860,16-07-2019,WIPRO,259.0,262.7,256.25,260.0,4861657,307.3445
4861,17-07-2019,WIPRO,262.0,262.8,258.1,259.6,5818769,307.6796
4862,18-07-2019,WIPRO,261.0,274.15,259.55,269.1,21027353,307.5117
4863,19-07-2019,WIPRO,269.1,269.65,263.5,264.7,4229695,312.09686
4864,22-07-2019,WIPRO,265.6,266.3,262.4,264.8,4419890,312.7759
4865,23-07-2019,WIPRO,264.9,270.0,263.8,264.5,4680618,311.50085
4866,24-07-2019,WIPRO,264.5,265.85,262.0,264.2,2249472,311.38226
4867,25-07-2019,WIPRO,265.45,265.45,261.5,262.25,4991181,311.1433
4868,26-07-2019,WIPRO,262.2,264.75,260.8,263.6,2719372,310.08694
4869,29-07-2019,WIPRO,263.0,267.15,260.25,262.4,2882263,310.16895
4870,30-07-2019,WIPRO,262.9,264.8,261.0,262.3,2415087,309.9807
4871,31-07-2019,WIPRO,262.5,266.3,260.55,265.3,2849216,309.57016
4872,01-08-2019,WIPRO,271.5,276.15,268.55,270.4,17651207,311.02628
4873,02-08-2019,WIPRO,269.9,270.9,261.7,263.65,4978666,314.4583
4874,05-08-2019,WIPRO,261.15,265.4,260.3,262.0,3832734,312.64673
4875,06-08-2019,WIPRO,262.0,262.7,257.8,258.9,3953226,309.79764
4876,07-08-2019,WIPRO,259.0,264.25,259.0,262.55,3996033,307.76654
4877,08-08-2019,WIPRO,263.0,267.0,261.35,265.75,3625435,308.64124
4878,09-08-2019,WIPRO,266.0,268.7,262.85,263.5,3530499,311.32452
4879,13-08-2019,WIPRO,264.9,264.9,258.0,258.5,2190450,311.17264
4880,14-08-2019,WIPRO,259.8,260.1,250.25,251.05,4353363,308.01953
4881,16-08-2019,WIPRO,250.0,251.0,245.05,249.2,4972435,302.83316
4882,19-08-2019,WIPRO,250.3,253.2,250.0,252.1,2770076,299.68414
4883,20-08-2019,WIPRO,253.3,259.1,252.2,253.3,7965121,300.56076
4884,21-08-2019,WIPRO,253.5,254.9,251.1,252.4,3413265,302.0236
4885,22-08-2019,WIPRO,252.0,253.5,248.5,252.05,3369902,301.9392
4886,23-08-2019,WIPRO,252.95,257.1,249.55,251.4,4896969,301.49625
4887,26-08-2019,WIPRO,252.4,252.95,247.85,249.1,3264710,301.07022
4888,27-08-2019,WIPRO,248.7,251.65,247.1,250.1,4022551,299.73978
4889,28-08-2019,WIPRO,250.1,253.2,248.1,249.25,2681657,299.5435
4890,29-08-2019,WIPRO,247.05,250.25,247.05,248.8,2719051,299.42392
4891,30-08-2019,WIPRO,250.1,255.25,249.15,254.4,4184013,298.94696
4892,03-09-2019,WIPRO,254.1,255.35,252.55,253.65,2205559,301.5765
4893,04-09-2019,WIPRO,251.5,256.85,251.3,256.05,3303331,302.88696
4894,05-09-2019,WIPRO,258.9,258.9,254.5,255.6,4405617,303.84784
4895,06-09-2019,WIPRO,255.35,257.3,248.8,252.0,11436052,304.3462
4896,09-09-2019,WIPRO,251.4,256.1,250.35,255.6,5790956,302.43198
4897,11-09-2019,WIPRO,254.0,255.0,247.35,248.15,9799112,303.12994
4898,12-09-2019,WIPRO,245.7,248.5,244.0,244.55,4664757,300.53064
4899,13-09-2019,WIPRO,245.0,247.4,243.2,245.35,3810120,296.52103
4900,16-09-2019,WIPRO,245.1,247.85,244.1,247.1,3975191,295.8368
4901,17-09-2019,WIPRO,246.95,247.4,243.7,244.15,3164765,296.93924
4902,18-09-2019,WIPRO,245.4,245.95,243.3,244.3,2526280,296.00925
4903,19-09-2019,WIPRO,245.25,245.85,240.25,241.5,2568837,295.1995
4904,20-09-2019,WIPRO,241.9,248.7,240.5,245.95,6196250,293.86493
4905,23-09-2019,WIPRO,247.7,248.0,236.5,239.35,6776981,295.2188
4906,24-09-2019,WIPRO,240.9,242.95,239.5,240.7,5768331,293.30002
4907,25-09-2019,WIPRO,240.5,241.35,238.0,238.8,3604998,291.98938
4908,26-09-2019,WIPRO,239.2,240.45,236.55,237.1,5388740,291.45816
4909,27-09-2019,WIPRO,237.4,239.0,235.8,236.6,3191675,290.0534
4910,30-09-2019,WIPRO,237.0,240.65,235.75,239.8,3298953,289.29916
4911,01-10-2019,WIPRO,240.0,240.45,232.2,233.5,4377330,290.7237
4912,03-10-2019,WIPRO,234.2,239.6,232.55,235.85,4785230,288.58203
4913,04-10-2019,WIPRO,238.0,240.9,236.25,237.7,2975521,287.85425
4914,07-10-2019,WIPRO,238.05,242.4,236.2,237.05,2223668,289.46637
4915,09-10-2019,WIPRO,239.25,239.6,236.4,237.75,2278138,289.69986
4916,10-10-2019,WIPRO,237.75,239.6,235.8,239.2,2067862,289.8498
4917,11-10-2019,WIPRO,237.0,240.4,236.5,239.45,2658289,290.77246
4918,14-10-2019,WIPRO,239.8,244.85,238.0,243.45,3592137,291.32925
4919,15-10-2019,WIPRO,244.95,245.5,239.25,243.65,8551893,293.37332
4920,16-10-2019,WIPRO,245.9,251.7,244.0,248.9,16285829,294.66953
4921,17-10-2019,WIPRO,248.9,250.15,246.6,247.85,5162240,297.31738
4922,18-10-2019,WIPRO,247.85,250.7,247.85,248.9,2764389,298.37326
4923,22-10-2019,WIPRO,249.0,254.45,247.1,253.55,6273288,298.5765
4924,23-10-2019,WIPRO,252.8,255.55,250.05,254.35,2674254,301.1867
4925,24-10-2019,WIPRO,253.9,254.2,249.2,249.6,3917098,302.97763
4926,25-10-2019,WIPRO,252.05,253.5,248.75,253.0,3265289,300.87152
4927,27-10-2019,WIPRO,254.55,255.25,253.0,253.65,315376,301.12518
4928,29-10-2019,WIPRO,253.65,255.9,252.2,255.2,3191442,302.46667
4929,30-10-2019,WIPRO,258.0,260.9,253.4,254.75,4059545,303.42773
4930,31-10-2019,WIPRO,254.0,260.0,253.8,259.3,3496262,303.67078
4931,01-11-2019,WIPRO,260.2,261.0,256.75,258.6,2530921,305.78528
4932,04-11-2019,WIPRO,259.3,260.7,255.75,256.6,1920535,306.80643
4933,05-11-2019,WIPRO,257.3,259.4,254.7,258.5,1584724,305.6067
4934,06-11-2019,WIPRO,259.0,259.45,256.05,256.85,1627619,305.9455
4935,07-11-2019,WIPRO,257.0,260.5,256.6,259.65,2126967,305.70032
4936,08-11-2019,WIPRO,260.15,260.8,255.75,256.4,1539854,306.58954
4937,11-11-2019,WIPRO,257.2,257.5,253.4,256.45,1902379,305.82327
4938,13-11-2019,WIPRO,257.3,259.0,252.15,253.1,1861473,304.87158
4939,14-11-2019,WIPRO,254.0,254.75,251.4,252.75,2898206,303.23068
4940,15-11-2019,WIPRO,254.0,254.2,251.65,252.55,1212917,302.0521
4941,18-11-2019,WIPRO,252.5,252.5,248.3,249.45,2878437,301.84824
4942,19-11-2019,WIPRO,248.2,251.15,247.7,250.4,2030656,300.25748
4943,20-11-2019,WIPRO,251.75,251.75,248.4,248.9,1494149,299.79654
